factura_id,fecha,cliente_id,sucursal_id,producto_id,cantidad,precio_unitario,descuento,es_devolucion
F107001,2024-01-09,C00794,S02,P0059,58,5.91,0.0,False
F107001,2024-01-09,C00794,S02,P0036,26,2.02,0.0,False
F107001,2024-01-09,C00794,S02,P0074,55,1.01,0.0,False
F107001,2024-01-09,C00794,S02,P0022,23,1.55,0.0,False
F108361,2024-01-09,C00942,S03,P0009,56,0.81,0.0,False
F108361,2024-01-09,C00942,S03,P0012,13,0.63,0.0,False
F108361,2024-01-09,C00942,S03,P0010,57,0.65,0.0,False
F109320,2024-01-09,C01052,S01,P0054,4,2.84,0.0,False
F109320,2024-01-09,C01052,S01,P0030,1,2.51,0.0,False
F110914,2024-01-09,C01228,S01,P0060,4,5.04,0.1,False
F110914,2024-01-09,C01228,S01,P0052,4,2.46,0.0,False
F110914,2024-01-09,C01228,S01,P0062,4,4.26,0.0,False
F110914,2024-01-09,C01228,S01,P0023,1,1.55,0.05,False
F110914,2024-01-09,C01228,S01,P0062,3,4.26,0.05,False
F111045,2024-01-09,C01241,S99,P0052,1,2.46,0.0,False
F111045,2024-01-09,C01241,S99,P0017,2,1.51,0.1,False
F111045,2024-01-09,C01241,S99,P0009,3,0.81,0.0,False
F111045,2024-01-09,C01241,S99,P0040,4,4.21,0.0,False
F111045,2024-01-09,C01241,S99,P0055,1,2.9,0.0,False
F111045,2024-01-09,C01241,S99,P0014,1,0.74,0.0,False
F111973,2024-01-09,C01373,S99,P0041,2,3.84,0.0,False
F111973,2024-01-09,C01373,S99,P0072,3,1.18,0.0,False
F111973,2024-01-09,C01373,S99,P0043,1,4.18,0.05,False
F111973,2024-01-09,C01373,S99,P0007,3,0.76,0.0,False
F111973,2024-01-09,C01373,S99,P0031,1,2.52,0.0,False
F111973,2024-01-09,C01373,S99,P0059,1,5.91,0.0,False
F112069,2024-01-09,C01382,S03,P0024,59,1.95,0.0,False
F112069,2024-01-09,C01382,S03,P0073,59,1.17,0.0,False
F112069,2024-01-09,C01382,S03,P0052,21,2.46,0.0,False
C107680,2024-01-10,C00875,S02,P0066,-56,0.89,0.0,True
F101330,2024-01-10,C00143,S01,P0021,1,1.53,0.0,False
F101330,2024-01-10,C00143,S01,P0063,4,1.03,0.0,False
F101330,2024-01-10,C00143,S01,P0071,3,1.12,0.0,False
F104032,2024-01-10,C00460,S02,P0023,54,1.55,0.05,False
F104032,2024-01-10,C00460,S02,P0019,12,1.37,0.0,False
F104032,2024-01-10,C00460,S02,P0067,11,0.97,0.1,False
F104032,2024-01-10,C00460,S02,P0019,32,1.37,0.0,False
F104032,2024-01-10,C00460,S02,P0043,11,4.18,0.0,False
F104032,2024-01-10,C00460,S02,P0068,26,1.05,0.15,False
F104032,2024-01-10,C00460,S02,P0049,59,3.66,0.0,False
F104032,2024-01-10,C00460,S02,P0073,55,1.17,0.05,False
F104032,2024-01-10,C00460,S02,P0008,48,0.89,0.0,False
F104032,2024-01-10,C00460,S02,P0058,46,4.82,0.15,False
F104032,2024-01-10,C00460,S02,P0051,51,1.9,0.0,False
F104464,2024-01-10,C00517,S03,P0068,9,1.05,0.0,False
F104464,2024-01-10,C00517,S03,P0039,31,3.94,0.0,False
F104837,2024-01-10,C00559,S99,P0002,4,1.04,0.0,False
F104837,2024-01-10,C00559,S99,P0044,4,2.91,0.0,False
F106120,2024-01-10,C00689,S99,P0004,3,0.95,0.0,False
F106120,2024-01-10,C00689,S99,P0010,2,0.65,0.0,False
F106120,2024-01-10,C00689,S99,P0074,1,1.01,0.1,False
F106120,2024-01-10,C00689,S99,P0051,3,1.9,0.1,False
F106120,2024-01-10,C00689,S99,P0041,3,3.84,0.05,False
F106120,2024-01-10,C00689,S99,P0040,4,4.21,0.0,False
F106574,2024-01-10,C00741,S01,P0006,3,1.24,0.1,False
F106574,2024-01-10,C00741,S01,P0037,3,3.93,0.0,False
F106574,2024-01-10,C00741,S01,P0073,1,1.17,0.0,False
F106574,2024-01-10,C00741,S01,P0007,1,0.76,0.0,False
F106574,2024-01-10,C00741,S01,P0040,1,4.21,0.0,False
F106574,2024-01-10,C00741,S01,P0035,3,1.74,0.0,False
F106925,2024-01-10,C00786,S99,P0029,1,2.85,0.05,False
F106925,2024-01-10,C00786,S99,P0021,2,1.53,0.0,False
F106925,2024-01-10,C00786,S99,P0052,2,2.46,0.05,False
F106925,2024-01-10,C00786,S99,P0001,4,1.12,0.15,False
F107642,2024-01-10,C00869,S04,P0037,58,3.93,0.0,False
F107642,2024-01-10,C00869,S04,P0028,14,3.42,0.0,False
F107642,2024-01-10,C00869,S04,P0016,41,1.85,0.0,False
F107642,2024-01-10,C00869,S04,P0040,59,4.21,0.05,False
F107642,2024-01-10,C00869,S04,P0048,28,2.82,0.0,False
F107642,2024-01-10,C00869,S04,P0051,42,1.9,0.0,False
F107642,2024-01-10,C00869,S04,P0007,16,0.76,0.0,False
F107642,2024-01-10,C00869,S04,P0028,46,3.42,0.0,False
F107642,2024-01-10,C00869,S04,P0006,34,1.24,0.0,False
F107642,2024-01-10,C00869,S04,P0009,27,0.81,0.0,False
F107642,2024-01-10,C00869,S04,P0071,25,1.12,0.0,False
F108782,2024-01-10,C00990,S99,P0028,2,3.42,0.0,False
F108782,2024-01-10,C00990,S99,P0049,3,3.66,0.0,False
F108782,2024-01-10,C00990,S99,P0007,1,0.76,0.1,False
F110811,2024-01-10,C01218,S99,P0025,2,1.36,0.0,False
F110811,2024-01-10,C01218,S99,P0032,3,2.15,0.0,False
F110811,2024-01-10,C01218,S99,P0009,4,0.81,0.1,False
F111818,2024-01-10,C01358,S01,P0016,2,1.85,0.0,False
F111818,2024-01-10,C01358,S01,P0048,3,2.82,0.0,False
F111818,2024-01-10,C01358,S01,P0030,4,2.51,0.0,False
F112584,2024-01-10,C01441,S02,P0025,10,1.36,0.05,False
F112584,2024-01-10,C01441,S02,P0022,34,1.55,0.0,False
F112584,2024-01-10,C01441,S02,P0008,12,0.89,0.0,False
F112584,2024-01-10,C01441,S02,P0014,33,0.74,0.1,False
F112584,2024-01-10,C01441,S02,P0060,33,5.04,0.0,False
F114972,2024-01-10,C01697,S99,P0003,4,1.1,0.0,False
F114972,2024-01-10,C01697,S99,P0019,4,1.37,0.1,False
F114972,2024-01-10,C01697,S99,P0064,1,0.97,0.0,False
F114972,2024-01-10,C01697,S99,P0016,4,1.85,0.0,False
F114972,2024-01-10,C01697,S99,P0065,2,1.05,0.0,False
F114972,2024-01-10,C01697,S99,P0033,3,2.18,0.15,False
F100283,2024-01-11,C00024,S02,P0066,4,0.89,0.0,False
F100283,2024-01-11,C00024,S02,P0008,3,0.89,0.0,False
F100283,2024-01-11,C00024,S02,P0063,2,1.03,0.0,False
F100283,2024-01-11,C00024,S02,P0016,2,1.85,0.0,False
F100283,2024-01-11,C00024,S02,P0051,4,1.9,0.0,False
F100283,2024-01-11,C00024,S02,P0004,2,0.95,0.0,False
F102162,2024-01-11,C00248,S01,P0021,2,1.53,0.0,False
F102162,2024-01-11,C00248,S01,P0016,3,1.85,0.15,False
F102162,2024-01-11,C00248,S01,P0063,1,1.03,0.05,False
F102162,2024-01-11,C00248,S01,P0032,3,2.15,0.0,False
F102268,2024-01-11,C00257,S02,P0046,56,2.73,0.0,False
F102268,2024-01-11,C00257,S02,P0015,12,1.38,0.0,False
F102268,2024-01-11,C00257,S02,P0031,15,2.52,0.0,False
F102268,2024-01-11,C00257,S02,P0041,51,3.84,0.0,False
F102268,2024-01-11,C00257,S02,P0056,53,5.86,0.0,False
F102268,2024-01-11,C00257,S02,P0066,47,0.89,0.0,False
F103288,2024-01-11,C00370,S05,P0007,26,0.76,0.05,False
F103288,2024-01-11,C00370,S05,P0030,38,2.51,0.0,False
F103288,2024-01-11,C00370,S05,P0031,56,2.52,0.0,False
F103288,2024-01-11,C00370,S05,P0004,49,0.95,0.05,False
F103288,2024-01-11,C00370,S05,P0058,11,4.82,0.0,False
F103288,2024-01-11,C00370,S05,P0006,51,1.24,0.0,False
F103288,2024-01-11,C00370,S05,P0002,13,1.04,0.0,False
F103288,2024-01-11,C00370,S05,P0067,9,0.97,0.0,False
F103288,2024-01-11,C00370,S05,P0045,40,2.8,0.0,False
F103288,2024-01-11,C00370,S05,P0071,34,1.12,0.0,False
F103288,2024-01-11,C00370,S05,P0046,43,2.73,0.1,False
F103516,2024-01-11,C00398,S01,P0050,2,3.0,0.15,False
F103516,2024-01-11,C00398,S01,P0056,3,5.86,0.0,False
F103516,2024-01-11,C00398,S01,P0073,2,1.17,0.0,False
F107923,2024-01-11,C00895,S99,P0046,4,2.73,0.0,False
F107923,2024-01-11,C00895,S99,P0011,4,0.79,0.05,False
F107923,2024-01-11,C00895,S99,P0015,3,1.38,0.0,False
F109578,2024-01-11,C01070,S99,P0066,3,0.89,0.0,False
F109578,2024-01-11,C01070,S99,P0024,1,1.95,0.0,False
F109944,2024-01-11,C01104,S99,P0020,17,1.57,0.0,False
F109944,2024-01-11,C01104,S99,P0035,38,1.74,0.0,False
F109944,2024-01-11,C01104,S99,P0074,26,1.01,0.1,False
F109944,2024-01-11,C01104,S99,P0073,16,1.17,0.05,False
F109944,2024-01-11,C01104,S99,P0052,43,2.46,0.0,False
F109944,2024-01-11,C01104,S99,P0017,37,1.51,0.1,False
F111243,2024-01-11,C01270,S02,P0025,4,1.36,0.15,False
F111243,2024-01-11,C01270,S02,P0045,4,2.8,0.0,False
F111243,2024-01-11,C01270,S02,P0026,2,2.52,0.0,False
F111857,2024-01-11,C01363,S01,P0017,1,1.51,0.0,False
F111857,2024-01-11,C01363,S01,P0057,1,4.91,0.05,False
F113019,2024-01-11,C01484,S02,P0018,26,1.44,0.05,False
F113019,2024-01-11,C01484,S02,P0029,28,2.85,0.0,False
F113019,2024-01-11,C01484,S02,P0009,17,0.81,0.0,False
F113019,2024-01-11,C01484,S02,P0019,34,1.37,0.0,False
F113019,2024-01-11,C01484,S02,P0005,9,1.25,0.0,False
F113019,2024-01-11,C01484,S02,P0024,42,1.95,0.15,False
F113019,2024-01-11,C01484,S02,P0006,38,1.24,0.0,False
F113019,2024-01-11,C01484,S02,P0013,21,0.86,0.1,False
F113019,2024-01-11,C01484,S02,P0052,12,2.46,0.0,False
F113019,2024-01-11,C01484,S02,P0028,16,3.42,0.0,False
C111195,2024-01-12,C01259,S02,P0030,-2,2.51,0.0,True
F103016,2024-01-12,C00341,S04,P0063,1,1.03,0.0,False
F103016,2024-01-12,C00341,S04,P0067,2,0.97,0.05,False
F112854,2024-01-12,C01468,S01,P0040,1,4.21,0.0,False
F112854,2024-01-12,C01468,S01,P0010,2,0.65,0.0,False
F112854,2024-01-12,C01468,S01,P0007,3,0.76,0.0,False
F112854,2024-01-12,C01468,S01,P0015,1,1.38,0.0,False
F112854,2024-01-12,C01468,S01,P0072,2,1.18,0.05,False
F113867,2024-01-12,C01579,S04,P0032,37,2.15,0.1,False
F113867,2024-01-12,C01579,S04,P0060,52,5.04,0.0,False
F113867,2024-01-12,C01579,S04,P0008,47,0.89,0.0,False
F113867,2024-01-12,C01579,S04,P0070,13,1.02,0.0,False
F115342,2024-01-12,C01726,S03,P0003,3,1.1,0.0,False
F115342,2024-01-12,C01726,S03,P0002,1,1.04,0.0,False
F115342,2024-01-12,C01726,S03,P0059,1,5.91,0.1,False
F115342,2024-01-12,C01726,S03,P0055,2,2.9,0.0,False
F115342,2024-01-12,C01726,S03,P0022,4,1.55,0.0,False
F115342,2024-01-12,C01726,S03,P0031,3,2.52,0.0,False
F100192,2024-01-13,C00018,S03,P0063,2,1.03,0.0,False
F100192,2024-01-13,C00018,S03,P0009,4,0.81,0.15,False
F101742,2024-01-13,C00195,S01,P0055,2,2.9,0.0,False
F101742,2024-01-13,C00195,S01,P0056,2,5.86,0.0,False
F102090,2024-01-13,C00236,S01,P0013,3,0.86,0.1,False
F102090,2024-01-13,C00236,S01,P0028,3,3.42,0.0,False
F102090,2024-01-13,C00236,S01,P0006,3,1.24,0.15,False
F102090,2024-01-13,C00236,S01,P0008,1,0.89,0.0,False
F103786,2024-01-13,C00433,S04,P0004,29,0.95,0.05,False
F103786,2024-01-13,C00433,S04,P0008,36,0.89,0.05,False
F103786,2024-01-13,C00433,S04,P0042,49,3.98,0.0,False
F103786,2024-01-13,C00433,S04,P0012,58,0.63,0.0,False
F103786,2024-01-13,C00433,S04,P0063,27,1.03,0.0,False
F103786,2024-01-13,C00433,S04,P0050,35,3.0,0.0,False
F103786,2024-01-13,C00433,S04,P0042,52,3.98,0.0,False
F103786,2024-01-13,C00433,S04,P0013,20,0.86,0.15,False
F103786,2024-01-13,C00433,S04,P0001,40,1.12,0.0,False
F104219,2024-01-13,C00485,S04,P0063,3,1.03,0.15,False
F104219,2024-01-13,C00485,S04,P0011,4,0.79,0.0,False
F104219,2024-01-13,C00485,S04,P0004,1,0.95,0.1,False
F104219,2024-01-13,C00485,S04,P0001,3,1.12,0.0,False
F104219,2024-01-13,C00485,S04,P0036,1,2.02,0.15,False
F104219,2024-01-13,C00485,S04,P0033,2,2.18,0.0,False
F106246,2024-01-13,C00705,S02,P0047,30,2.65,0.0,False
F106246,2024-01-13,C00705,S02,P0021,19,1.53,0.0,False
F106246,2024-01-13,C00705,S02,P0044,20,2.91,0.15,False
F106246,2024-01-13,C00705,S02,P0069,44,0.9,0.0,False
F106466,2024-01-13,C00731,S02,P0041,58,3.84,0.0,False
F106466,2024-01-13,C00731,S02,P0046,39,2.73,0.0,False
F106466,2024-01-13,C00731,S02,P0001,32,1.12,0.0,False
F106466,2024-01-13,C00731,S02,P0054,55,2.84,0.0,False
F106831,2024-01-13,C00774,S03,P0016,42,1.85,0.0,False
F106831,2024-01-13,C00774,S03,P0040,21,4.21,0.0,False
F106831,2024-01-13,C00774,S03,P0063,55,1.03,0.1,False
F106831,2024-01-13,C00774,S03,P0058,11,4.82,0.15,False
F106831,2024-01-13,C00774,S03,P0035,36,1.74,0.0,False
F106831,2024-01-13,C00774,S03,P0048,22,2.82,0.0,False
F106831,2024-01-13,C00774,S03,P0033,21,2.18,0.05,False
F106831,2024-01-13,C00774,S03,P0055,52,2.9,0.0,False
F107520,2024-01-13,C00847,S03,P0040,3,4.21,0.0,False
F107520,2024-01-13,C00847,S03,P0010,2,0.65,0.0,False
F108341,2024-01-13,C00941,S01,P0006,4,1.24,0.0,False
F108341,2024-01-13,C00941,S01,P0050,3,3.0,0.0,False
F111328,2024-01-13,C01279,S02,P0020,1,1.57,0.0,False
F111328,2024-01-13,C01279,S02,P0004,4,0.95,0.0,False
F111328,2024-01-13,C01279,S02,P0069,4,0.9,0.1,False
F111328,2024-01-13,C01279,S02,P0050,2,3.0,0.05,False
F111328,2024-01-13,C01279,S02,P0024,2,1.95,0.0,False
F113142,2024-01-13,C01501,S02,P0025,22,1.36,0.0,False
F113142,2024-01-13,C01501,S02,P0069,51,0.9,0.0,False
F113142,2024-01-13,C01501,S02,P0056,13,5.86,0.0,False
F113142,2024-01-13,C01501,S02,P0045,15,2.8,0.0,False
F113142,2024-01-13,C01501,S02,P0031,53,2.52,0.0,False
F113142,2024-01-13,C01501,S02,P0063,56,1.03,0.05,False
F113142,2024-01-13,C01501,S02,P0060,50,5.04,0.0,False
F113142,2024-01-13,C01501,S02,P0033,28,2.18,0.0,False
F113142,2024-01-13,C01501,S02,P0016,41,1.85,0.1,False
F113142,2024-01-13,C01501,S02,P0053,46,2.67,0.05,False
F114027,2024-01-13,C01599,S01,P0009,1,0.81,0.0,False
F114027,2024-01-13,C01599,S01,P0039,1,3.94,0.0,False
F114027,2024-01-13,C01599,S01,P0015,1,1.38,0.0,False
F114027,2024-01-13,C01599,S01,P0055,1,2.9,0.0,False
F114027,2024-01-13,C01599,S01,P0074,2,1.01,0.0,False
F114027,2024-01-13,C01599,S01,P0054,3,2.84,0.0,False
C111243,2024-01-14,C01270,S02,P0026,-2,2.52,0.0,True
F100194,2024-01-14,C00018,S99,P0043,4,4.18,0.0,False
F100194,2024-01-14,C00018,S99,P0036,3,2.02,0.0,False
F100194,2024-01-14,C00018,S99,P0018,3,1.44,0.0,False
F101833,2024-01-14,C00208,S04,P0021,51,1.53,0.0,False
F101833,2024-01-14,C00208,S04,P0065,50,1.05,0.0,False
F101833,2024-01-14,C00208,S04,P0032,33,2.15,0.05,False
F103687,2024-01-14,C00424,S01,P0003,54,1.1,0.0,False
F103687,2024-01-14,C00424,S01,P0061,29,4.14,0.0,False
F106961,2024-01-14,C00790,S02,P0069,3,0.9,0.0,False
F106961,2024-01-14,C00790,S02,P0020,2,1.57,0.0,False
F106961,2024-01-14,C00790,S02,P0024,2,1.95,0.0,False
F106961,2024-01-14,C00790,S02,P0011,3,0.79,0.05,False
F106961,2024-01-14,C00790,S02,P0022,3,1.55,0.0,False
F108467,2024-01-14,C00954,S01,P0046,39,2.73,0.1,False
F108467,2024-01-14,C00954,S01,P0028,16,3.42,0.05,False
F108467,2024-01-14,C00954,S01,P0062,40,4.26,0.05,False
F108467,2024-01-14,C00954,S01,P0029,8,2.85,0.0,False
F108467,2024-01-14,C00954,S01,P0049,32,3.66,0.0,False
F108467,2024-01-14,C00954,S01,P0025,36,1.36,0.0,False
F108467,2024-01-14,C00954,S01,P0061,21,4.14,0.1,False
F108467,2024-01-14,C00954,S01,P0042,31,3.98,0.0,False
F112472,2024-01-14,C01431,S05,P0015,1,1.38,0.0,False
F112472,2024-01-14,C01431,S05,P0038,2,4.33,0.0,False
F112472,2024-01-14,C01431,S05,P0027,3,3.19,0.0,False
F112472,2024-01-14,C01431,S05,P0039,3,3.94,0.0,False
F112472,2024-01-14,C01431,S05,P0039,2,3.94,0.0,False
F112974,2024-01-14,C01481,S01,P0027,4,3.19,0.0,False
F112974,2024-01-14,C01481,S01,P0013,1,0.86,0.1,False
F112974,2024-01-14,C01481,S01,P0040,4,4.21,0.15,False
C108590,2024-01-15,C00966,S01,P0001,-29,1.12,0.0,True
C113142,2024-01-15,C01501,S02,P0069,-51,0.9,0.0,True
F100274,2024-01-15,C00023,S04,P0014,17,0.74,0.0,False
F100274,2024-01-15,C00023,S04,P0040,42,4.21,0.15,False
F100274,2024-01-15,C00023,S04,P0007,38,0.76,0.0,False
F100274,2024-01-15,C00023,S04,P0025,56,1.36,0.0,False
F100274,2024-01-15,C00023,S04,P0009,26,0.81,0.0,False
F100274,2024-01-15,C00023,S04,P0063,49,1.03,0.0,False
F100274,2024-01-15,C00023,S04,P0010,43,0.65,0.15,False
F100274,2024-01-15,C00023,S04,P0001,27,1.12,0.0,False
F100274,2024-01-15,C00023,S04,P0045,47,2.8,0.05,False
F100294,2024-01-15,C00026,S01,P0008,32,0.89,0.0,False
F100294,2024-01-15,C00026,S01,P0039,49,3.94,0.0,False
F100294,2024-01-15,C00026,S01,P0054,44,2.84,0.05,False
F100294,2024-01-15,C00026,S01,P0063,39,1.03,0.0,False
F101847,2024-01-15,C00208,S99,P0040,13,4.21,0.05,False
F101847,2024-01-15,C00208,S99,P0030,19,2.51,0.0,False
F101847,2024-01-15,C00208,S99,P0009,14,0.81,0.0,False
F101847,2024-01-15,C00208,S99,P0032,18,2.15,0.0,False
F101847,2024-01-15,C00208,S99,P0008,34,0.89,0.0,False
F101847,2024-01-15,C00208,S99,P0002,59,1.04,0.0,False
F101847,2024-01-15,C00208,S99,P0005,11,1.25,0.0,False
F101847,2024-01-15,C00208,S99,P0033,35,2.18,0.0,False
F101847,2024-01-15,C00208,S99,P0015,41,1.38,0.15,False
F101847,2024-01-15,C00208,S99,P0030,41,2.51,0.0,False
F101847,2024-01-15,C00208,S99,P0004,53,0.95,0.0,False
F105858,2024-01-15,C00656,S99,P0072,4,1.18,0.05,False
F105858,2024-01-15,C00656,S99,P0001,3,1.12,0.0,False
F107239,2024-01-15,C00814,S02,P0033,3,2.18,0.0,False
F107239,2024-01-15,C00814,S02,P0004,2,0.95,0.05,False
F112923,2024-01-15,C01475,S02,P0003,4,1.1,0.0,False
F112923,2024-01-15,C01475,S02,P0014,4,0.74,0.0,False
F112923,2024-01-15,C01475,S02,P0043,2,4.18,0.0,False
F114784,2024-01-15,C01675,S01,P0046,2,2.73,0.05,False
F114784,2024-01-15,C01675,S01,P0013,4,0.86,0.1,False
F115362,2024-01-15,C01729,S02,P0031,3,2.52,0.0,False
F115362,2024-01-15,C01729,S02,P0007,1,0.76,0.05,False
C110077,2024-01-16,C01117,S03,P0060,-2,5.04,0.0,True
F101993,2024-01-16,C00227,S01,P0014,2,0.74,0.0,False
F101993,2024-01-16,C00227,S01,P0040,1,4.21,0.0,False
F101993,2024-01-16,C00227,S01,P0001,1,1.12,0.1,False
F101993,2024-01-16,C00227,S01,P0010,3,0.65,0.0,False
F101993,2024-01-16,C00227,S01,P0041,4,3.84,0.0,False
F101993,2024-01-16,C00227,S01,P0070,1,1.02,0.0,False
F102010,2024-01-16,C00229,S01,P0072,59,1.18,0.0,False
F102010,2024-01-16,C00229,S01,P0013,23,0.86,0.0,False
F102010,2024-01-16,C00229,S01,P0074,56,1.01,0.0,False
F102010,2024-01-16,C00229,S01,P0045,58,2.8,0.15,False
F102010,2024-01-16,C00229,S01,P0047,46,2.65,0.0,False
F102010,2024-01-16,C00229,S01,P0072,41,1.18,0.05,False
F102936,2024-01-16,C00332,S01,P0045,14,2.8,0.0,False
F102936,2024-01-16,C00332,S01,P0005,53,1.25,0.1,False
F102936,2024-01-16,C00332,S01,P0072,47,1.18,0.0,False
F102936,2024-01-16,C00332,S01,P0055,40,2.9,0.0,False
F102936,2024-01-16,C00332,S01,P0002,40,1.04,0.0,False
F103595,2024-01-16,C00412,S01,P0004,4,0.95,0.0,False
F103595,2024-01-16,C00412,S01,P0065,3,1.05,0.15,False
F104783,2024-01-16,C00554,S03,P0003,46,1.1,0.0,False
F104783,2024-01-16,C00554,S03,P0037,8,3.93,0.05,False
F104783,2024-01-16,C00554,S03,P0006,28,1.24,0.0,False
F104783,2024-01-16,C00554,S03,P0015,59,1.38,0.1,False
F104783,2024-01-16,C00554,S03,P0067,26,0.97,0.0,False
F105144,2024-01-16,C00591,S99,P0050,4,3.0,0.0,False
F105144,2024-01-16,C00591,S99,P0004,2,0.95,0.0,False
F105439,2024-01-16,C00620,S03,P0051,27,1.9,0.0,False
F105439,2024-01-16,C00620,S03,P0026,38,2.52,0.0,False
F105439,2024-01-16,C00620,S03,P0012,37,0.63,0.0,False
F105439,2024-01-16,C00620,S03,P0025,37,1.36,0.0,False
F105439,2024-01-16,C00620,S03,P0065,54,1.05,0.0,False
F105439,2024-01-16,C00620,S03,P0023,38,1.55,0.1,False
F105439,2024-01-16,C00620,S03,P0040,41,4.21,0.1,False
F105439,2024-01-16,C00620,S03,P0051,47,1.9,0.05,False
F105439,2024-01-16,C00620,S03,P0054,23,2.84,0.0,False
F105439,2024-01-16,C00620,S03,P0032,14,2.15,0.0,False
F105596,2024-01-16,C00637,S05,P0025,1,1.36,0.0,False
F105596,2024-01-16,C00637,S05,P0002,2,1.04,0.0,False
F105596,2024-01-16,C00637,S05,P0044,3,2.91,0.15,False
F105596,2024-01-16,C00637,S05,P0062,3,4.26,0.0,False
F105884,2024-01-16,C00658,S99,P0041,2,3.84,0.0,False
F105884,2024-01-16,C00658,S99,P0069,4,0.9,0.0,False
F106793,2024-01-16,C00769,S02,P0039,51,3.94,0.15,False
F106793,2024-01-16,C00769,S02,P0037,20,3.93,0.0,False
F106793,2024-01-16,C00769,S02,P0008,32,0.89,0.0,False
F106793,2024-01-16,C00769,S02,P0014,9,0.74,0.0,False
F106793,2024-01-16,C00769,S02,P0046,19,2.73,0.0,False
F106793,2024-01-16,C00769,S02,P0005,39,1.25,0.0,False
F106793,2024-01-16,C00769,S02,P0073,39,1.17,0.0,False
F106793,2024-01-16,C00769,S02,P0023,55,1.55,0.0,False
F106793,2024-01-16,C00769,S02,P0062,23,4.26,0.0,False
F106793,2024-01-16,C00769,S02,P0027,57,3.19,0.1,False
F106793,2024-01-16,C00769,S02,P0013,36,0.86,0.0,False
F107750,2024-01-16,C00879,S02,P0042,51,3.98,0.0,False
F107750,2024-01-16,C00879,S02,P0037,15,3.93,0.0,False
F107750,2024-01-16,C00879,S02,P0034,30,2.12,0.1,False
F107750,2024-01-16,C00879,S02,P0041,50,3.84,0.0,False
F107750,2024-01-16,C00879,S02,P0001,48,1.12,0.0,False
F107750,2024-01-16,C00879,S02,P0072,55,1.18,0.0,False
F107750,2024-01-16,C00879,S02,P0050,56,3.0,0.0,False
F107750,2024-01-16,C00879,S02,P0026,39,2.52,0.0,False
F107750,2024-01-16,C00879,S02,P0013,39,0.86,0.0,False
F107750,2024-01-16,C00879,S02,P0054,39,2.84,0.0,False
F110109,2024-01-16,C01121,S99,P0072,4,1.18,0.05,False
F110109,2024-01-16,C01121,S99,P0070,3,1.02,0.0,False
F110109,2024-01-16,C01121,S99,P0005,4,1.25,0.05,False
F110109,2024-01-16,C01121,S99,P0022,3,1.55,0.0,False
F110109,2024-01-16,C01121,S99,P0068,1,1.05,0.0,False
F111515,2024-01-16,C01315,S99,P0005,50,1.25,0.0,False
F111515,2024-01-16,C01315,S99,P0061,19,4.14,0.0,False
F111515,2024-01-16,C01315,S99,P0007,12,0.76,0.0,False
F111515,2024-01-16,C01315,S99,P0054,33,2.84,0.0,False
F111515,2024-01-16,C01315,S99,P0039,37,3.94,0.0,False
F111852,2024-01-16,C01363,S01,P0020,4,1.57,0.15,False
F111852,2024-01-16,C01363,S01,P0020,1,1.57,0.0,False
F112203,2024-01-16,C01402,S99,P0002,4,1.04,0.0,False
F112203,2024-01-16,C01402,S99,P0055,1,2.9,0.0,False
F112203,2024-01-16,C01402,S99,P0049,2,3.66,0.0,False
F112203,2024-01-16,C01402,S99,P0026,3,2.52,0.1,False
F112203,2024-01-16,C01402,S99,P0073,1,1.17,0.0,False
F112727,2024-01-16,C01454,S99,P0028,3,3.42,0.0,False
F112727,2024-01-16,C01454,S99,P0050,4,3.0,0.0,False
F112727,2024-01-16,C01454,S99,P0013,4,0.86,0.0,False
F112727,2024-01-16,C01454,S99,P0037,4,3.93,0.0,False
F112727,2024-01-16,C01454,S99,P0028,3,3.42,0.0,False
C107680,2024-01-17,C00875,S02,P0027,-40,3.19,0.05,True
C112648,2024-01-17,C01447,S99,P0063,-4,1.03,0.05,True
F101042,2024-01-17,C00111,S04,P0052,1,2.46,0.0,False
F101042,2024-01-17,C00111,S04,P0051,2,1.9,0.05,False
F103574,2024-01-17,C00411,S99,P0065,1,1.05,0.05,False
F103574,2024-01-17,C00411,S99,P0031,2,2.52,0.1,False
F103574,2024-01-17,C00411,S99,P0032,4,2.15,0.0,False
F103574,2024-01-17,C00411,S99,P0050,3,3.0,0.0,False
F103574,2024-01-17,C00411,S99,P0010,2,0.65,0.0,False
F106996,2024-01-17,C00793,S99,P0008,2,0.89,0.0,False
F106996,2024-01-17,C00793,S99,P0067,1,0.97,0.0,False
F106996,2024-01-17,C00793,S99,P0065,4,1.05,0.0,False
F106996,2024-01-17,C00793,S99,P0054,2,2.84,0.0,False
F106996,2024-01-17,C00793,S99,P0026,1,2.52,0.0,False
F107689,2024-01-17,C00875,S02,P0050,11,3.0,0.05,False
F107689,2024-01-17,C00875,S02,P0052,48,2.46,0.0,False
F107689,2024-01-17,C00875,S02,P0033,35,2.18,0.0,False
F107689,2024-01-17,C00875,S02,P0013,27,0.86,0.0,False
F107689,2024-01-17,C00875,S02,P0013,46,0.86,0.0,False
F107689,2024-01-17,C00875,S02,P0067,14,0.97,0.0,False
F107689,2024-01-17,C00875,S02,P0033,16,2.18,0.0,False
F107689,2024-01-17,C00875,S02,P0066,51,0.89,0.05,False
F107689,2024-01-17,C00875,S02,P0049,42,3.66,0.0,False
F108508,2024-01-17,C00958,S01,P0031,1,2.52,0.1,False
